"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.58","45.50","MCTAVISH","7024745","2019-12-05","2019","12","05","","0.6","","-5.0","","-2.2","","20.2","","0.0","","","","","","2.9","","12","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2019-12-06","2019","12","06","","-3.6","","-7.0","","-5.3","","23.3","","0.0","","","","","","0.7","","11","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2019-12-07","2019","12","07","","-4.5","","-9.5","","-7.0","","25.0","","0.0","","","","","","0.2","","10","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2019-12-08","2019","12","08","","0.8","","-9.1","","-4.2","","22.2","","0.0","","","","","","0.0","","11","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2019-12-09","2019","12","09","","6.7","","0.1","","3.4","","14.6","","0.0","","","","","","9.7","","9","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2019-12-10","2019","12","10","","9.9","","-8.2","","0.8","","17.2","","0.0","","","","","","0.2","","0","","21","","36",""
"-73.58","45.50","MCTAVISH","7024745","2019-12-11","2019","12","11","","-2.4","","-10.4","","-6.4","","24.4","","0.0","","","","","","1.9","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2019-12-12","2019","12","12","","-3.2","","-9.8","","-6.5","","24.5","","0.0","","","","","","0.0","","1","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2019-12-13","2019","12","13","","3.9","","-3.2","","0.4","","17.6","","0.0","","","","","","3.2","","1","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2019-12-14","2019","12","14","","3.3","","0.9","","2.1","","15.9","","0.0","","","","","","14.4","","0","","19","","37",""
"-73.58","45.50","MCTAVISH","7024745","2019-12-15","2019","12","15","","1.0","","-9.9","","-4.4","","22.4","","0.0","","","","","","1.0","","0","","22","","35",""
"-73.58","45.50","MCTAVISH","7024745","2019-12-16","2019","12","16","","-3.7","","-11.3","","-7.5","","25.5","","0.0","","","","","","0.2","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2019-12-17","2019","12","17","","-1.3","","-3.8","","-2.5","","20.5","","0.0","","","","","","1.2","","","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2019-12-18","2019","12","18","","-2.5","","-17.9","","-10.2","","28.2","","0.0","","","","","","3.0","","2","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2019-12-19","2019","12","19","","-14.5","","-20.2","","-17.3","","35.3","","0.0","","","","","","0.4","","4","","22","","37",""
"-73.58","45.50","MCTAVISH","7024745","2019-12-20","2019","12","20","","-10.8","","-16.0","","-13.4","","31.4","","0.0","","","","","","0.0","","4","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2019-12-21","2019","12","21","","-8.7","","-13.3","","-11.0","","29.0","","0.0","","","","","","0.0","","4","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2019-12-22","2019","12","22","","4.1","","-9.3","","-2.6","","20.6","","0.0","","","","","","0.0","","4","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2019-12-23","2019","12","23","","7.4","","-0.1","","3.7","","14.3","","0.0","","","","","","0.0","","3","","20","","33",""
"-73.58","45.50","MCTAVISH","7024745","2019-12-24","2019","12","24","","1.1","","-3.9","","-1.4","","19.4","","0.0","","","","","","0.2","","0","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2019-12-25","2019","12","25","","-3.6","","-6.9","","-5.3","","23.3","","0.0","","","","","","0.0","","0","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2019-12-26","2019","12","26","","-4.6","","-9.4","","-7.0","","25.0","","0.0","","","","","","0.2","","0","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2019-12-27","2019","12","27","","3.5","","-4.8","","-0.6","","18.6","","0.0","","","","","","7.2","","1","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2019-12-28","2019","12","28","","4.2","","-0.2","","2.0","","16.0","","0.0","","","","","","0.2","","1","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2019-12-29","2019","12","29","","0.8","","-2.9","","-1.1","","19.1","","0.0","","","","","","0.0","","1","","6","","31",""
"-73.58","45.50","MCTAVISH","7024745","2019-12-30","2019","12","30","","-1.3","","-4.1","","-2.7","","20.7","","0.0","","","","","","16.0","","1","","3","","36",""
"-73.58","45.50","MCTAVISH","7024745","2019-12-31","2019","12","31","","1.1","","-2.1","","-0.5","","18.5","","0.0","","","","","","11.3","","13","","","","",""
